rank,school,grades,students,student/teacher ratio,free lunch recipients,average standard score,rank (2013),rank change from 2013,type,address,city,zip,county,district,charter,magnet,virtual,title i,phone,fulltime teachers,white,black,hispanic,asian,american indian,pacific islander,two or more races
334,Creative Arts Morgan Village Academy,6-12,339,6.9,90.00%,29.8,363,29.00,Public,274 Knickerbocker Rd,Englewood,7631,Bergen,Englewood Public School District,No,(n/a),No,Yes,(201) 862-6039,94,106 (9.9 %),425 (39.8 %),368 (34.4 %),154 (14.4 %),3 (0.3 %),4 (0.4 %),9 (0.8 %)
335,Dwight Morrow High School/Academies@Englewood,9-12,"1,069",11.3,36.70%,29.7,326,-9,Public,2 Palisade Ave,Jersey City,7306,Hudson,Jersey City School District,No,(n/a),No,Yes,(201) 714-4400,164,277 (13.1 %),376 (17.7 %),"1,000 (47.1 %)",425 (20.0 %),30 (1.4 %),12 (0.6 %),2 (0.1 %)
336,William L Dickinson High School,9-12,"2,122",12.9,69.30%,29.1,342,6.00,Public,111 West Union Avenue,Bound Brook,8805,Somerset,Bound Brook School District,No,(n/a),No,No,(732) 652-7950,41,116 (22.0 %),73 (13.9 %),319 (60.5 %),14 (2.7 %),0 (0.0 %),2 (0.4 %),3 (0.6 %)
337,Bound Brook High School,9-12,527,12.7,66.20%,29,308,-29,Public,112 E Washington Street,Riverside,8075,Burlington,Riverside Township School District,No,(n/a),No,Yes,(856) 461-1255,38,307 (71.2 %),53 (12.3 %),61 (14.2 %),8 (1.9 %),0 (0.0 %),2 (0.5 %),0 (0.0 %)
338,Riverside High School,9-12,431,11.3,43.90%,29,331,-7,Public,27 Martin Luther King Jr Plaza,Elizabeth,7201,Union,Elizabeth Public Schools,No,(n/a),No,Yes,(908) 436-6767,84,72 (8.7 %),256 (31.0 %),490 (59.3 %),8 (1.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
339,Thomas Jefferson Arts Academy,9-12,826,9.8,82.30%,28.7,366,27.00,Public,800 Hylton Road,Pennsauken,8110,Camden,Pennsauken Township Board Of Education School District,No,(n/a),No,Yes,(856) 662-8500,120,236 (16.4 %),512 (35.6 %),539 (37.5 %),149 (10.4 %),0 (0.0 %),1 (0.1 %),1 (0.1 %)
340,Pennsauken High School,9-12,"1,438",12,63.10%,28,336,-4,Public,404 Indiana Avenue,Long Branch,7740,Monmouth,LONG BRANCH PUBLIC SCHOOL District,No,(n/a),No,Yes,(732) 229-7300,115,336 (28.1 %),310 (25.9 %),540 (45.1 %),11 (0.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
341,Long Branch High School,9-12,"1,197",10.4,73.10%,27.7,335,-6,Public,55 Pop Kramer Blvd,Clayton,8312,Gloucester,Clayton Public School District,No,(n/a),No,Yes,(856) 881-8701,34,187 (53.7 %),96 (27.6 %),38 (10.9 %),8 (2.3 %),2 (0.6 %),1 (0.3 %),16 (4.6 %)
342,Clayton High School,9-12,348,10.2,51.40%,27.6,236,-106,Public,60 Crescent Ave,Jersey City,7304,Hudson,Jersey City School District,No,(n/a),No,Yes,(201) 915-6700,78,23 (2.6 %),628 (71.9 %),194 (22.2 %),23 (2.6 %),0 (0.0 %),3 (0.3 %),2 (0.2 %)
343,Lincoln High School,9-12,873,11.1,70.20%,27.1,365,22.00,"Public, Charter",321 Bergen Street,Newark,7103,Essex,Peoples Preparatory Charter School,Yes,(n/a),No,Yes,(973) 622-1790,25,0 (0.0 %),245 (89.7 %),27 (9.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),1 (0.4 %)
344,Peoples Preparatory Charter School,9-12,273,10.9,90.80%,26.8,,,Public,2880 E Chestnut Ave,Vineland,8360,Cumberland,Vineland Public School District,No,(n/a),No,Yes,(856) 794-6800,208,770 (28.8 %),525 (19.6 %),"1,300 (48.6 %)",55 (2.1 %),16 (0.6 %),2 (0.1 %),6 (0.2 %)
345,Vineland Senior High School,9-12,"2,674",12.8,61.90%,25.9,323,-22,Public,140 Port Monmouth Road,Keansburg,7734,Monmouth,Keansburg School District,No,(n/a),No,Yes,(732) 787-2007,46,264 (68.4 %),46 (11.9 %),68 (17.6 %),6 (1.6 %),2 (0.5 %),0 (0.0 %),0 (0.0 %)
346,Keansburg High School,9-12,386,8.3,73.10%,25.3,343,-3,Public,5th & Weart Boulevard,Palmyra,8065,Burlington,Palmyra Public School District,No,(n/a),No,Yes,(856) 786-9400,40,232 (53.6 %),123 (28.4 %),53 (12.2 %),11 (2.5 %),2 (0.5 %),0 (0.0 %),12 (2.8 %)
347,Palmyra High School,7-12,433,10.9,42.50%,24.8,355,8.00,Public,200 Wade Blvd,Millville,8332,Cumberland,Millville School District,No,(n/a),No,Yes,(856) 327-6040,102,666 (58.4 %),263 (23.0 %),189 (16.6 %),11 (1.0 %),3 (0.3 %),0 (0.0 %),9 (0.8 %)
348,Millville Senior High School,9-12,"1,141",11.2,58.50%,23.9,338,-10,Public,148 Arneys Mount Road,Pemberton,8068,Burlington,Pemberton Township School District,No,(n/a),No,Yes,(609) 893-8141,98,499 (48.6 %),350 (34.1 %),126 (12.3 %),38 (3.7 %),8 (0.8 %),6 (0.6 %),0 (0.0 %)
349,Pemberton Township High School,9-12,"1,027",10.4,44.00%,23.9,324,-25,Public,100 Blue Devil Way,Burlington,8016,Burlington,Burlington City Public School District,No,(n/a),No,Yes,(609) 387-5800,81,244 (33.9 %),381 (52.9 %),68 (9.4 %),20 (2.8 %),1 (0.1 %),2 (0.3 %),4 (0.6 %)
350,Bulington City High School,7-12,720,8.8,61.30%,22.4,344,-6,Public,343 Berlin Cross Keys Road,Sicklerville,8081,Camden,Camden County Technical School District,No,(n/a),No,Yes,(856) 767-7000,133,504 (35.3 %),453 (31.7 %),390 (27.3 %),26 (1.8 %),1 (0.1 %),0 (0.0 %),55 (3.8 %)
351,Camden County Technical School-GTC,9-12,"1,429",10.7,68.90%,21.4,353,2.00,Public,55 Neptune Boulevard,Neptune,7753,Monmouth,Neptune Township School District,No,(n/a),No,Yes,(732) 776-2200,99,340 (24.5 %),783 (56.5 %),194 (14.0 %),15 (1.1 %),0 (0.0 %),2 (0.1 %),53 (3.8 %)
352,Neptune High School,9-12,"1,387",14,48.70%,20.4,325,-27,Public,111 N West Avenue,Bridgeton,8302,Cumberland,Bridgeton City School District,No,(n/a),No,Yes,(856) 455-8030,114,98 (8.8 %),395 (35.3 %),609 (54.5 %),0 (0.0 %),3 (0.3 %),0 (0.0 %),13 (1.2 %)
353,Bridgeton High School,9-12,"1,118",9.8,87.90%,18.8,361,8.00,Public,1400 N Albany Avenue,Atlantic City,8401,Atlantic,Atlantic City School District,No,(n/a),No,Yes,(609) 343-7300,196,404 (20.1 %),573 (28.6 %),660 (32.9 %),364 (18.2 %),0 (0.0 %),0 (0.0 %),4 (0.2 %)
354,Atlantic City High School,9-12,"2,005",10.2,77.90%,18.7,346,-8,Public,200 Grand Street,Paterson,7501,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-2280,55,24 (4.6 %),162 (31.2 %),322 (61.9 %),12 (2.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
355,International High School,9-12,520,9.4,91.00%,18.6,232,-123,"Public, Charter",35 Watchung Ave,Plainfield,7060,Union,The Barack Obama Green Charter High School,Yes,(n/a),No,Yes,(877) 643-4064,18,1 (0.5 %),116 (56.9 %),82 (40.2 %),2 (1.0 %),1 (0.5 %),0 (0.0 %),2 (1.0 %)
356,The Barack Obama Green Charter High School,9-12,204,11.6,70.60%,17.6,290,-66,Public,239 Bergen Ave,Jersey City,7305,Hudson,Jersey City School District,No,(n/a),No,Yes,(201) 915-6600,82,24 (2.6 %),676 (72.1 %),182 (19.4 %),40 (4.3 %),5 (0.5 %),7 (0.7 %),4 (0.4 %)
357,Henry Snyder High School,9-12,938,11.4,70.30%,17.5,381,24.00,Public,334 Harding Highway,Carneys Point,8069,Carneys Point,Penns Grove-Carneys Point Regional School District,No,(n/a),No,Yes,(856) 299-6300,55,191 (31.7 %),246 (40.8 %),162 (26.9 %),4 (0.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
358,Penns Grove High School,9-12,603,10.9,60.40%,16.3,351,-7,Public,279 Chancellor Ave,Newark,7112,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 705-3923,57,0 (0.0 %),480 (97.4 %),12 (2.4 %),1 (0.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
359,Weequahic High School,9-12,493,8.6,84.80%,15.9,375,16.00,Public,1000 Somerset St,New Brunswick,8901,Middlesex,New Brunswick School District,No,(n/a),No,Yes,(732) 745-5300,155,11 (0.7 %),261 (15.9 %),"1,354 (82.6 %)",12 (0.7 %),0 (0.0 %),0 (0.0 %),2 (0.1 %)
360,New Brunswick High School,9-12,"1,640",10.6,86.20%,14.9,362,2.00,Public,122 East 6th Ave,Roselle,7203,Union,Roselle Public Schools,No,(n/a),No,Yes,(908) 298-2000,76,17 (2.4 %),494 (69.2 %),194 (27.2 %),8 (1.1 %),0 (0.0 %),1 (0.1 %),0 (0.0 %)
361,Abraham Clark High School,9-12,714,9.4,67.40%,14.8,357,-4,Public,5-7 Colt St,Paterson,7505,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0560,36,21 (7.8 %),74 (27.6 %),147 (54.9 %),26 (9.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
362,School of Health Science,9-12,268,7.4,92.50%,14.5,186,-176,Public,238 Van Buren St,Newark,7105,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 465-4900,119,389 (27.0 %),209 (14.5 %),816 (56.7 %),21 (1.5 %),4 (0.3 %),1 (0.1 %),0 (0.0 %)
363,East Side High School,9-12,"1,440",12.1,81.90%,14.4,345,-18,Public,641 South Street,Elizabeth,7202,Union,Elizabeth Public Schools,No,(n/a),No,Yes,(908) 436-6600,100,76 (6.8 %),293 (26.4 %),728 (65.6 %),12 (1.1 %),0 (0.0 %),1 (0.1 %),0 (0.0 %)
364,Admiral William F. Halsey Junior Health & Public Safety Academy,9-12,"1,110",11.1,89.90%,14.3,379,15.00,Public,670 N Delaware St,Paulsboro,8066,Gloucester,Paulsboro School District,No,(n/a),No,Yes,(856) 423-2222,57,211 (40.6 %),254 (48.8 %),51 (9.8 %),1 (0.2 %),0 (0.0 %),2 (0.4 %),1 (0.2 %)
365,Paulsboro High School,9-12,520,9.1,69.00%,14.3,339,-26,Public,61-127 Preakness Avenue,Paterson,7502,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0500,46,46 (7.1 %),138 (21.3 %),334 (51.5 %),126 (19.4 %),0 (0.0 %),4 (0.6 %),0 (0.0 %)
366,School Of Science Technology Engineering And Mathematics,9-12,648,14,90.60%,14,,,Public,4300 Pacific Ave,Wildwood,8260,Cape May,Wildwood City School District,No,(n/a),No,Yes,(609) 522-7922,46,107 (42.5 %),50 (19.8 %),94 (37.3 %),1 (0.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
366,School Of Science Technology Engineering And Mathematics,9-12,648,14,90.60%,14,,,Public,201 Memorial Drive,Paterson,7505,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-2290,26,9 (4.1 %),100 (45.2 %),101 (45.7 %),11 (5.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
367,Wildwood High School,9-12,252,5.4,74.20%,13.9,367,0.00,Public,625 Summer St,Elizabeth,7202,Union,Elizabeth Public Schools,No,(n/a),No,Yes,(908) 436-6800,69,46 (6.6 %),172 (24.6 %),475 (67.9 %),6 (0.9 %),0 (0.0 %),1 (0.1 %),0 (0.0 %)
368,School Of Earth And Space Science,9-12,221,8.5,88.70%,13.1,321,-47,"Public, Charter",88-108 Shipman Street,Newark,7102,Essex,Visions Academy Charter High School,Yes,(n/a),No,(n/a),(201) 572-1985,30,0 (0.0 %),391 (92.0 %),33 (7.8 %),1 (0.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
369,Thomas A. Edison Career and Technical Academy,9-12,700,10.1,90.70%,10.6,360,-9,Public,300 Eagle Ave,Perth Amboy,8861,Middlesex,Perth Amboy Public School District,No,(n/a),No,Yes,(732) 376-6030,169,40 (2.1 %),109 (5.7 %),"1,741 (91.7 %)",7 (0.4 %),0 (0.0 %),0 (0.0 %),2 (0.1 %)
370,Visions Academy Charter High School,9-12,425,14.1,59.30%,10.4,356,-14,"Public, Charter",275 West Side Avenue,Jersey City,7305,Hudson,University Academy Charter High School,Yes,(n/a),No,Yes,(201) 200-3200,40,9 (2.1 %),237 (56.0 %),138 (32.6 %),39 (9.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
371,Perth Amboy High School,9-12,"1,899",11.2,84.30%,10.2,359,-12,Public,E.285 Pascack Road,Paramus,7652,Bergen,Bergen County Vocational Technical School District,No,(n/a),No,No,(201) 343-6000,41,149 (51.9 %),31 (10.8 %),102 (35.5 %),4 (1.4 %),0 (0.0 %),0 (0.0 %),1 (0.3 %)
372,University Academy Charter High School,9-12,423,10.5,79.20%,10.2,329,-43,Public,150 Park Avenue,Paterson,7501,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-2489,58,6 (0.9 %),225 (34.9 %),410 (63.7 %),2 (0.3 %),0 (0.0 %),1 (0.2 %),0 (0.0 %)
373,Bergen County Technical High School - Paramus,9-12,287,7,39.40%,8.5,364,-9,Public,855 Somerset Avenue,Lakewood,8701,Ocean,Lakewood Township School District,No,(n/a),No,Yes,(732) 905-3500,103,65 (6.2 %),241 (23.0 %),732 (69.8 %),4 (0.4 %),3 (0.3 %),2 (0.2 %),2 (0.2 %)
374,School Of Culinary Arts Hospitality And Tourism,9-12,644,11.1,87.10%,8.4,389,15.00,Public,170 Paulison Ave.,Passaic,7055,Passaic,Passaic City School District,No,(n/a),No,Yes,(973) 470-5600,209,29 (1.1 %),169 (6.2 %),"2,466 (90.3 %)",64 (2.3 %),2 (0.1 %),2 (0.1 %),0 (0.0 %)
375,Lakewood High School,9-12,"1,049",10.1,81.90%,8.2,377,2.00,Public,950 Park Avenue,Plainfield,7060,Union,Plainfield Public Schools,No,(n/a),No,No,(908) 731-4390,116,7 (0.5 %),613 (41.8 %),835 (57.0 %),5 (0.3 %),3 (0.2 %),1 (0.1 %),1 (0.1 %)
376,Passaic High School # 12,9-12,"2,732",13.1,82.30%,7.4,371,-5,Public,219 Walnut St,Salem,8079,Salem,Salem City School District,No,(n/a),No,Yes,(856) 935-3900,52,72 (22.1 %),230 (70.6 %),21 (6.4 %),1 (0.3 %),0 (0.0 %),0 (0.0 %),2 (0.6 %)
377,Plainfield High School,9-12,"1,465",12.6,86.80%,7.3,368,-9,Public,250 18th Avenue,Newark,7103,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 733-6378,92,2 (0.3 %),666 (88.4 %),83 (11.0 %),1 (0.1 %),1 (0.1 %),0 (0.0 %),0 (0.0 %)
378,Salem High School,9-12,326,6.3,76.10%,6.4,378,0.00,"Public, Charter",1725 Main Street,Lake Como,7719,Monmouth,Academy Charter High School,Yes,(n/a),No,Yes,(732) 681-8377,18,4 (1.9 %),169 (81.6 %),30 (14.5 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),4 (1.9 %)
379,Central High School,9-12,753,8.1,86.70%,6.3,370,-9,Public,35 Colgate St,Jersey City,7302,Hudson,Jersey City School District,No,(n/a),No,Yes,(201) 915-6660,128,110 (8.7 %),383 (30.3 %),585 (46.2 %),182 (14.4 %),0 (0.0 %),1 (0.1 %),4 (0.3 %)
380,Academy Charter High School,9-12,207,11.3,80.20%,6.1,347,-33,Public,1001 West State St,Trenton,8618,Mercer,Trenton Public School District,No,(n/a),No,Yes,(609) 656-4770,56,8 (1.2 %),520 (78.8 %),128 (19.4 %),2 (0.3 %),1 (0.2 %),0 (0.0 %),1 (0.2 %)
381,James J Ferris High School,9-12,"1,265",9.8,67.80%,5.7,374,-7,Public,123 Pearl St,Elizabeth,7202,Union,Elizabeth Public Schools,No,(n/a),No,Yes,(908) 436-6565,91,53 (5.0 %),282 (26.4 %),715 (66.8 %),17 (1.6 %),0 (0.0 %),0 (0.0 %),3 (0.3 %)
382,Trenton Central High School - West Campus,9-12,660,11.7,81.70%,4.6,358,-24,Public,45 Ranoldo Terrace,Cherry Hill,8034,Camden,Cherry Hill School District,No,(n/a),No,Yes,(856) 427-4311,7,24 (61.5 %),5 (12.8 %),6 (15.4 %),3 (7.7 %),0 (0.0 %),0 (0.0 %),1 (2.6 %)
383,John E. Dwyer Technology Academy,9-12,"1,070",11.7,86.40%,4,388,5.00,Public,400 Lincoln Ave,Orange,7050,Essex,Orange Board Of Education School District,No,(n/a),No,Yes,(973) 677-4050,82,2 (0.2 %),667 (81.0 %),150 (18.2 %),3 (0.4 %),1 (0.1 %),0 (0.0 %),0 (0.0 %)
384,Alternative High School,9-12,39,5.5,46.20%,3.4,380,-4,Public,20 Jfk Way,Willingboro,8046,Burlington,Willingboro Public School District,No,(n/a),No,Yes,(609) 835-8800,16,11 (1.4 %),736 (91.2 %),52 (6.4 %),8 (1.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
385,Orange High School,9-12,823,10,83.50%,3.4,373,-12,Public,701 Mill Road,Pleasantville,8232,Atlantic,Pleasantville Public School District,No,(n/a),No,Yes,(609) 383-6900,88,20 (2.6 %),327 (42.8 %),366 (47.9 %),35 (4.6 %),2 (0.3 %),8 (1.0 %),6 (0.8 %)
386,Willingboro High School,9-12,807,52,37.40%,2.8,372,-14,Public,171 Division Street,Trenton,8611,Mercer,Trenton Public School District,No,(n/a),No,Yes,(609) 278-7260,178,31 (1.7 %),904 (49.6 %),867 (47.6 %),17 (0.9 %),2 (0.1 %),0 (0.0 %),0 (0.0 %)
387,Pleasantville High School,9-12,764,8.6,78.30%,2.7,383,-4,Public,1200 Myrtle Ave,Plainfield,7063,Union,Plainfield Public Schools,No,(n/a),No,No,(908) 731-4270,7,0 (0.0 %),26 (44.1 %),33 (55.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
388,Trenton Central High School - Main Campus,9-12,"1,821",10.2,84.60%,2.7,382,-6,Public,315 S East Ave,Vineland,8360,Cumberland,Vineland Public School District,No,(n/a),No,No,(856) 794-6937,17,10 (14.5 %),28 (40.6 %),29 (42.0 %),0 (0.0 %),1 (1.4 %),0 (0.0 %),1 (1.4 %)
389,Barack Obama Academy for Academic & Civic Development,7-12,59,8.4,81.40%,2.5,,,Public,61-127 Preakness Avenue,Paterson,7502,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0500,49,33 (5.7 %),144 (24.7 %),374 (64.0 %),32 (5.5 %),1 (0.2 %),0 (0.0 %),0 (0.0 %)
389,Barack Obama Academy for Academic & Civic Development,7-12,59,8.4,81.40%,2.5,,,Public,80 Johnson Ave,Newark,7108,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 733-6974,64,0 (0.0 %),457 (88.7 %),57 (11.1 %),1 (0.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
390,Cunningham Alternative School,9-12,69,4,81.20%,2.4,,,"Public, Alternative",43 Clifton Ave,Clifton,7011,Passaic,Garfield Public School District,No,(n/a),No,Yes,(973) 272-7465,13,13 (20.0 %),9 (13.8 %),42 (64.6 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),1 (1.5 %)
391,School Of Education And Training,9-12,584,11.9,85.10%,2.2,,,Public,150 Park Avenue,Paterson,7501,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-2490,58,5 (0.8 %),164 (24.7 %),492 (74.2 %),2 (0.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
392,Malcolm X Shabazz High School,9-12,515,8,88.20%,2.1,385,-7,Public,1253 Clinton Ave,Irvington,7111,Essex,Irvington Public Schools District,No,(n/a),No,Yes,(973) 399-6897,108,0 (0.0 %),"1,132 (88.4 %)",139 (10.9 %),6 (0.5 %),0 (0.0 %),2 (0.2 %),1 (0.1 %)
394,School Of Information Technology,9-12,663,11.4,82.70%,1.8,384,-10,Public,112 Rues Lane,East Brunswick,8816,Middlesex,Middlesex County Vocational and Technical School District,No,(n/a),No,Yes,(732) 257-7715,26,165 (63.2 %),30 (11.5 %),62 (23.8 %),2 (0.8 %),1 (0.4 %),1 (0.4 %),0 (0.0 %)
395,Irvington High School,9-12,"1,280",11.8,66.00%,1.2,387,-8,Public,501 Edgewood Avenue,Trenton,8618,Mercer,Trenton Public School District,No,(n/a),No,Yes,(609) 656-4850,46,2 (0.5 %),281 (66.0 %),142 (33.3 %),1 (0.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
396,Middlesex County Vocational School East Bruns. School of Career Develop,9-12,261,10,45.20%,1.1,,,Public,61-127 Preakness Avenue,Paterson,7502,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0500,53,31 (5.2 %),197 (33.3 %),336 (56.8 %),26 (4.4 %),2 (0.3 %),0 (0.0 %),0 (0.0 %)
397,Daylight/Twilight High School,9-12,426,9.2,67.40%,1,,,Public,1001 Sunset Avenue,Asbury Park,7712,Monmouth,Asbury Park School District,No,(n/a),No,Yes,(732) 776-2638,52,6 (1.7 %),248 (69.9 %),99 (27.9 %),2 (0.6 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
398,School Of Buisiness Technology,9-12,592,11.1,82.90%,0.9,,,Public,344 Prospect Street,East Orange,7017,Essex,East Orange School District,No,(n/a),No,Yes,(973) 266-7300,130,3 (0.2 %),"1,551 (93.8 %)",94 (5.7 %),2 (0.1 %),0 (0.0 %),3 (0.2 %),0 (0.0 %)
399,Asbury Park High School,9-12,355,6.8,87.30%,0.9,393,-6,Public,21 Suttons Lane,Piscataway,8854,Middlesex,Middlesex County Vocational and Technical School District,No,(n/a),No,No,(732) 572-9494,21,71 (35.5 %),31 (15.5 %),94 (47.0 %),4 (2.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
400,East Orange Campus High School,9-12,"1,653",12.7,66.70%,0.8,390,-10,Public,61-127 Preakness Avenue,Paterson,7502,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0500,62,22 (4.5 %),113 (23.3 %),329 (68.0 %),19 (3.9 %),0 (0.0 %),1 (0.2 %),0 (0.0 %)
403,Newark Bridges High School: A Diploma Plus School,9-12,141,8.2,79.40%,0.2,,,Public,321 Bergen Street,Newark,7103,Essex,Newark Public School District,No,(n/a),No,(n/a),(973) 733-7343,17,0 (0.0 %),122 (86.5 %),19 (13.5 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
404,Newark Vocational High School,9-12,371,9.2,87.60%,0.2,350,-54,Public,403 South Orange Avenue,Newark,7103,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 733-7019,40,0 (0.0 %),320 (86.3 %),50 (13.5 %),1 (0.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
405,West Side High Scool,9-12,545,9.7,80.70%,0.2,391,-14,Public,403 South Orange Ave,Newark,7103,Essex,Newark Public School District,No,(n/a),No,(n/a),(973) 733-6630,56,4 (0.7 %),501 (91.9 %),39 (7.2 %),1 (0.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
406,Stars Academy,9-12,96,5.3,78.10%,0.2,394,-12,Public,765 14th Avenue,Paterson,7504,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0568,18,4 (4.2 %),36 (37.5 %),53 (55.2 %),3 (3.1 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
407,Newark Leadership Academy,9-12,67,5.5,71.60%,0.1,,,Public,301 West Kinney Street,Newark,7103,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 297-0592,12,0 (0.0 %),63 (94.0 %),3 (4.5 %),0 (0.0 %),1 (1.5 %),0 (0.0 %),0 (0.0 %)
408,Barringer Arts High School,9-12,"1,688",14.4,72.20%,0.1,386,-22,Public,90 Parker St,Newark,7104,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 268-5125,117,47 (2.8 %),727 (43.1 %),900 (53.3 %),10 (0.6 %),4 (0.2 %),0 (0.0 %),0 (0.0 %)
409,Alternative High School,6-12,270,4.3,88.50%,0,392,-17,"Public, Alternative",5 Colt Street,Paterson,7505,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0570,62,8 (3.0 %),166 (61.5 %),94 (34.8 %),2 (0.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
410,Camden High School,9-12,750,9.8,90.00%,0,395,-15,Public,1700 Park Boulevard,Camden,8103,Camden,Camden City Public Schools,No,(n/a),No,Yes,(856) 966-5100,76,7 (0.9 %),505 (67.3 %),235 (31.3 %),1 (0.1 %),2 (0.3 %),0 (0.0 %),0 (0.0 %)
411,Woodrow Wilson High School,9-12,908,13.1,88.60%,0,395,-16,Public,3100 Federal Street,Camden,8105,Camden,Camden City Public Schools,No,(n/a),No,Yes,(856) 966-5300,69,4 (0.4 %),287 (31.6 %),606 (66.7 %),11 (1.2 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
